"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Average Annual Dollars per Person Spent on Medical Care","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Blount","TN","47009","=""47009""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bradley","TN","47011","=""47011""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Campbell","TN","47013","=""47013""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cannon","TN","47015","=""47015""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Carroll","TN","47017","=""47017""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Carter","TN","47019","=""47019""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cheatham","TN","47021","=""47021""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Chester","TN","47023","=""47023""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Claiborne","TN","47025","=""47025""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Clay","TN","47027","=""47027""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cocke","TN","47029","=""47029""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Coffee","TN","47031","=""47031""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Crockett","TN","47033","=""47033""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cumberland","TN","47035","=""47035""","1330","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Davidson","TN","47037","=""47037""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Decatur","TN","47039","=""47039""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","DeKalb","TN","47041","=""47041""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dickson","TN","47043","=""47043""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dyer","TN","47045","=""47045""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fayette","TN","47047","=""47047""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fentress","TN","47049","=""47049""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Franklin","TN","47051","=""47051""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gibson","TN","47053","=""47053""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Giles","TN","47055","=""47055""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grainger","TN","47057","=""47057""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Greene","TN","47059","=""47059""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grundy","TN","47061","=""47061""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hamblen","TN","47063","=""47063""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hamilton","TN","47065","=""47065""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hancock","TN","47067","=""47067""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hardeman","TN","47069","=""47069""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hardin","TN","47071","=""47071""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hawkins","TN","47073","=""47073""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Haywood","TN","47075","=""47075""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Henderson","TN","47077","=""47077""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Henry","TN","47079","=""47079""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hickman","TN","47081","=""47081""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Houston","TN","47083","=""47083""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Humphreys","TN","47085","=""47085""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jackson","TN","47087","=""47087""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jefferson","TN","47089","=""47089""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Johnson","TN","47091","=""47091""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Knox","TN","47093","=""47093""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lake","TN","47095","=""47095""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lauderdale","TN","47097","=""47097""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lawrence","TN","47099","=""47099""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lewis","TN","47101","=""47101""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lincoln","TN","47103","=""47103""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Loudon","TN","47105","=""47105""","1330","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McMinn","TN","47107","=""47107""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McNairy","TN","47109","=""47109""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Macon","TN","47111","=""47111""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Madison","TN","47113","=""47113""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Marion","TN","47115","=""47115""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Marshall","TN","47117","=""47117""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Maury","TN","47119","=""47119""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Meigs","TN","47121","=""47121""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Monroe","TN","47123","=""47123""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Montgomery","TN","47125","=""47125""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Moore","TN","47127","=""47127""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Morgan","TN","47129","=""47129""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Obion","TN","47131","=""47131""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Overton","TN","47133","=""47133""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Perry","TN","47135","=""47135""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pickett","TN","47137","=""47137""","1270","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Polk","TN","47139","=""47139""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Putnam","TN","47141","=""47141""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rhea","TN","47143","=""47143""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Roane","TN","47145","=""47145""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Robertson","TN","47147","=""47147""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rutherford","TN","47149","=""47149""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Scott","TN","47151","=""47151""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sequatchie","TN","47153","=""47153""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sevier","TN","47155","=""47155""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Shelby","TN","47157","=""47157""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Smith","TN","47159","=""47159""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Stewart","TN","47161","=""47161""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sullivan","TN","47163","=""47163""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sumner","TN","47165","=""47165""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Tipton","TN","47167","=""47167""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Trousdale","TN","47169","=""47169""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Unicoi","TN","47171","=""47171""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Union","TN","47173","=""47173""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Van Buren","TN","47175","=""47175""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Warren","TN","47177","=""47177""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Washington","TN","47179","=""47179""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wayne","TN","47181","=""47181""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Weakley","TN","47183","=""47183""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","White","TN","47185","=""47185""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Williamson","TN","47187","=""47187""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wilson","TN","47189","=""47189""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Anderson","TX","48001","=""48001""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Andrews","TX","48003","=""48003""","860","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Angelina","TX","48005","=""48005""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Aransas","TX","48007","=""48007""","1270","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Archer","TX","48009","=""48009""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Armstrong","TX","48011","=""48011""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Atascosa","TX","48013","=""48013""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Austin","TX","48015","=""48015""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bailey","TX","48017","=""48017""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bandera","TX","48019","=""48019""","1350","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bastrop","TX","48021","=""48021""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Baylor","TX","48023","=""48023""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bee","TX","48025","=""48025""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bell","TX","48027","=""48027""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bexar","TX","48029","=""48029""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Blanco","TX","48031","=""48031""","1320","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Borden","TX","48033","=""48033""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bosque","TX","48035","=""48035""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bowie","TX","48037","=""48037""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brazoria","TX","48039","=""48039""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brazos","TX","48041","=""48041""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brewster","TX","48043","=""48043""","1300","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Briscoe","TX","48045","=""48045""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brooks","TX","48047","=""48047""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brown","TX","48049","=""48049""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Burleson","TX","48051","=""48051""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Burnet","TX","48053","=""48053""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Caldwell","TX","48055","=""48055""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Calhoun","TX","48057","=""48057""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Callahan","TX","48059","=""48059""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cameron","TX","48061","=""48061""","780","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Camp","TX","48063","=""48063""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Carson","TX","48065","=""48065""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cass","TX","48067","=""48067""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Castro","TX","48069","=""48069""","870","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Chambers","TX","48071","=""48071""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cherokee","TX","48073","=""48073""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Childress","TX","48075","=""48075""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Clay","TX","48077","=""48077""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cochran","TX","48079","=""48079""","870","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Coke","TX","48081","=""48081""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Coleman","TX","48083","=""48083""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Collin","TX","48085","=""48085""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Collingsworth","TX","48087","=""48087""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Colorado","TX","48089","=""48089""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Comal","TX","48091","=""48091""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Comanche","TX","48093","=""48093""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Concho","TX","48095","=""48095""","1260","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cooke","TX","48097","=""48097""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Coryell","TX","48099","=""48099""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cottle","TX","48101","=""48101""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Crane","TX","48103","=""48103""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Crockett","TX","48105","=""48105""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Crosby","TX","48107","=""48107""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Culberson","TX","48109","=""48109""","910","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dallam","TX","48111","=""48111""","840","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dallas","TX","48113","=""48113""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dawson","TX","48115","=""48115""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Deaf Smith","TX","48117","=""48117""","830","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Delta","TX","48119","=""48119""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Denton","TX","48121","=""48121""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","DeWitt","TX","48123","=""48123""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dickens","TX","48125","=""48125""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dimmit","TX","48127","=""48127""","750","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Donley","TX","48129","=""48129""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Duval","TX","48131","=""48131""","870","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Eastland","TX","48133","=""48133""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ector","TX","48135","=""48135""","880","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Edwards","TX","48137","=""48137""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ellis","TX","48139","=""48139""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","El Paso","TX","48141","=""48141""","860","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Erath","TX","48143","=""48143""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Falls","TX","48145","=""48145""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fannin","TX","48147","=""48147""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fayette","TX","48149","=""48149""","1260","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fisher","TX","48151","=""48151""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Floyd","TX","48153","=""48153""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Foard","TX","48155","=""48155""","1260","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fort Bend","TX","48157","=""48157""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Franklin","TX","48159","=""48159""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Freestone","TX","48161","=""48161""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Frio","TX","48163","=""48163""","900","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gaines","TX","48165","=""48165""","780","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Galveston","TX","48167","=""48167""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Garza","TX","48169","=""48169""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gillespie","TX","48171","=""48171""","1340","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Glasscock","TX","48173","=""48173""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Goliad","TX","48175","=""48175""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gonzales","TX","48177","=""48177""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gray","TX","48179","=""48179""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grayson","TX","48181","=""48181""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gregg","TX","48183","=""48183""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grimes","TX","48185","=""48185""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Guadalupe","TX","48187","=""48187""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hale","TX","48189","=""48189""","880","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hall","TX","48191","=""48191""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hamilton","TX","48193","=""48193""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hansford","TX","48195","=""48195""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hardeman","TX","48197","=""48197""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hardin","TX","48199","=""48199""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Harris","TX","48201","=""48201""","880","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Harrison","TX","48203","=""48203""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hartley","TX","48205","=""48205""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Haskell","TX","48207","=""48207""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hays","TX","48209","=""48209""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hemphill","TX","48211","=""48211""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Henderson","TX","48213","=""48213""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hidalgo","TX","48215","=""48215""","730","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hill","TX","48217","=""48217""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hockley","TX","48219","=""48219""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hood","TX","48221","=""48221""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hopkins","TX","48223","=""48223""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Houston","TX","48225","=""48225""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Howard","TX","48227","=""48227""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hudspeth","TX","48229","=""48229""","850","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hunt","TX","48231","=""48231""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hutchinson","TX","48233","=""48233""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Irion","TX","48235","=""48235""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jack","TX","48237","=""48237""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jackson","TX","48239","=""48239""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jasper","TX","48241","=""48241""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jeff Davis","TX","48243","=""48243""","1380","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jefferson","TX","48245","=""48245""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jim Hogg","TX","48247","=""48247""","720","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jim Wells","TX","48249","=""48249""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Johnson","TX","48251","=""48251""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jones","TX","48253","=""48253""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Karnes","TX","48255","=""48255""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kaufman","TX","48257","=""48257""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kendall","TX","48259","=""48259""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kenedy","TX","48261","=""48261""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kent","TX","48263","=""48263""","1290","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kerr","TX","48265","=""48265""","1290","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kimble","TX","48267","=""48267""","1260","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","King","TX","48269","=""48269""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kinney","TX","48271","=""48271""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kleberg","TX","48273","=""48273""","880","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Knox","TX","48275","=""48275""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lamar","TX","48277","=""48277""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lamb","TX","48279","=""48279""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lampasas","TX","48281","=""48281""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","La Salle","TX","48283","=""48283""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lavaca","TX","48285","=""48285""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lee","TX","48287","=""48287""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Leon","TX","48289","=""48289""","1230","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Liberty","TX","48291","=""48291""","860","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Limestone","TX","48293","=""48293""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lipscomb","TX","48295","=""48295""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Live Oak","TX","48297","=""48297""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Llano","TX","48299","=""48299""","1470","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Loving","TX","48301","=""48301""","1570","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lubbock","TX","48303","=""48303""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lynn","TX","48305","=""48305""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McCulloch","TX","48307","=""48307""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McLennan","TX","48309","=""48309""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McMullen","TX","48311","=""48311""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Madison","TX","48313","=""48313""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Marion","TX","48315","=""48315""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Martin","TX","48317","=""48317""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mason","TX","48319","=""48319""","1440","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Matagorda","TX","48321","=""48321""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Maverick","TX","48323","=""48323""","740","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Medina","TX","48325","=""48325""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Menard","TX","48327","=""48327""","1300","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Midland","TX","48329","=""48329""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Milam","TX","48331","=""48331""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mills","TX","48333","=""48333""","1390","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mitchell","TX","48335","=""48335""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Montague","TX","48337","=""48337""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Montgomery","TX","48339","=""48339""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Moore","TX","48341","=""48341""","880","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Morris","TX","48343","=""48343""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Motley","TX","48345","=""48345""","1270","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nacogdoches","TX","48347","=""48347""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Navarro","TX","48349","=""48349""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Newton","TX","48351","=""48351""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nolan","TX","48353","=""48353""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nueces","TX","48355","=""48355""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ochiltree","TX","48357","=""48357""","900","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Oldham","TX","48359","=""48359""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Orange","TX","48361","=""48361""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Palo Pinto","TX","48363","=""48363""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Panola","TX","48365","=""48365""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Parker","TX","48367","=""48367""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Parmer","TX","48369","=""48369""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pecos","TX","48371","=""48371""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Polk","TX","48373","=""48373""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Potter","TX","48375","=""48375""","900","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Presidio","TX","48377","=""48377""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
